text,label
"The Israel Defense Forces says it targeted a cell of Hezbollah operatives that fired anti-tank missiles at Israel earlier today, as part of strikes on the Lebanese terror organization",1
"The Sderot Municipality says a drone that entered Israeli airspace has been successfully intercepted 
The statement comes after suspected drone infiltration sirens sounded in the southern city and other communities near the Gaza Strip",1
Suspected drone infiltrations sirens are activated in the southern city of Sderot and neighboring towns,0
"Following strong pushback in Israel, France seeks to walk back President Emmanuel Macron’s remark that there’s “no justification” for Israel’s bombing of “these babies, these ladies, these old people” in Gaza",0
Far-right Finance Minister Bezalel Smotrich hails Prime Minister Benjamin Netanyahu for voicing opposition to restoring the Palestinian Authority’s rule in Gaza after the war against Hamas,1
Prime Minister Benjamin Netanyahu indicates Israel will oppose the return of the Palestinian Authority to Gaza following the war there against Hamas,1
Prime Minister Benjamin Netanyahu opens this evening’s press conference by commemorating the soldiers killed fighting Hamas terrorists in the ground invasion of Gaza,1
"The Israel Defense Forces says it is carrying out airstrikes against Hezbollah targets in Lebanon in response to missile and rocket attacks on northern Israel today 
It says it will provide further information on the strikes soon",1
"Tens of thousands of people gathered in Tel Aviv to demand a return of the hostages and mark the birthday of Sasha Trupanov, who is being held captive in Gaza",1
"IDF Spokesman Rear Adm  Daniel Hagari says ground forces, with air and naval support, are “deepening” operations in Gaza City’s al-Shati Refugee Camp",1
"RIYADH, Saudi Arabia — Saudi Arabia denounces what it describes as “double standards” in the world’s response to the Israel-Hamas war, saying Israel was getting a pass on violations of international law",0
"The Israel Defense Forces says two rockets were fired from Syria, setting off sirens in a number of communities in the Golan Heights 
Both projectiles landed in open areas, causing no injuries or damage",0
Defense Minister Yoav Gallant again speaks with his American counterpart Lloyd Austin amid the ongoing war between Israel and Gaza-ruling Hamas terror group,0
"The Israel Defense Forces says the Iron Dome air defense system intercepted a “suspicious target” that entered Israeli airspace from the Gaza Strip 
The target, apparently a drone, was shot down over Sderot 
Sirens had sounded in the city",1
Rallies and demonstrations are taking place all over the country to demand the release of the approximately 240 hostages held by Hamas and other terror groups in Gaza since October 7,1
"Incoming rocket sirens sounding in the Golan Heights communities of Avnei Eitan, and Nov 
The IDF is investigating the apparent attack from Syria 
Rockets were last launched from Syria on northern Israel on October 29",0
"Suspected drone infiltration alarms are sounding in the southern city of Sderot and nearby towns, close to the border with the Gaza Strip 
Rocket sirens are also sounding in the city and the area",0
"RIYADH, Saudi Arabia — Arab and Muslim leaders say they reject Israeli claims of “self-defense” in Gaza and demand an immediate halt to military operations there against Hamas after more than a month of war",0
"LONDON — An estimated 300,000 marched through London today, a police spokesman tells AFP, as pro-Palestinian, anti-Israel demonstrators make their latest mass call for a ceasefire in Gaza",0
"As Hezbollah continues to carry out attacks on northern Israel, Defense Minister Yoav Gallant warns that the terror group is “close to making a grave mistake” that will end with Beirut residents fleeing their homes",1
"Two premature babies have died due to power cuts at Gaza’s largest hospital, Physicians for Human Rights-Israel says today citing doctors there, as fighting rages around the Al-Shifa complex",0
"The Israel Defense Forces says one of its tanks shelled a Hezbollah anti-tank guided missile squad in southern Lebanon, preparing to carry out an attack near the northern village of Arab al-Aramshe",1
"RIYADH, Saudi Arabia — Saudi Arabia’s de facto ruler and Iran’s president hold their first meeting since the Middle East heavyweights agreed to mend ties in March, Saudi state media reports",0
"Hezbollah chief Hassan Nasrallah calls to drag out the war between Israel and Hamas for as long as possible 
“Pressure needs to be expanded,” he says  “Time is necessary for the movements of the ‘resistance",0
Hezbollah chief Hassan Nasrallah hails Iranian support for his Lebanese terror organization and other so-called “resistance” groups that oppose Israel and the United States,0
"Hezbollah terror group leader Hassan Nasrallah, in a lengthy address, says global demonstrations against Israel over the war in Gaza are putting pressure on the Jewish state and allies",0
"The Israel Defense Forces says that ground forces operating in the Gaza Strip have directed the Air Force to carry out some 5,000 strikes to “thwart threats in real time",1
"A suspected drone infiltration alert is sounding in the northern community of Kabri, close to the Lebanon border 
Rocket sirens meanwhile sound in the nearby towns of Neveh Ziv, Manot and Avdon",0
Iranian President Ibrahim Raisi tells a summit of Arab and Muslim leaders on Israel’s war with Hamas that the only solution to the conflict is a Palestinian state from the “river to the sea,0
"The Israel Defense Forces says mortars were fired from Lebanon at a number of army posts and troops on the northern border 
It does not report any injuries in the attacks",0
"Saudi Crown Prince Mohammad Bin Salaman welcomes Iranian President Ibrahim Raisi as Arab and Muslim leaders are in Riyadh, the Saudi capital, Saturday for a summit on the Israel-Hamas war",0
